state_u,district_u,lat,lng
JHARKHAND,SARAIKELA,23.609912028571426,85.28322722857143
JHARKHAND,SIMDEGA,23.583676542372885,85.30321657627118
JHARKHAND,TOTAL,23.616781109756097,85.2729423902439
JHARKHAND,TOTAL DISTRICT(S),23.558877714285718,85.18439871428572
JHARKHAND,ZZ TOTAL,23.749319571428572,85.15307114285714
KARNATAKA,BAGALKOT,15.335835714285714,75.67520076623376
KARNATAKA,BALLARI,15.386101,75.8327172
KARNATAKA,BANGALORE COMMR.,12.973347961538462,77.61461105128205
KARNATAKA,BANGALORE RURAL,12.95708923076923,77.60095336923078
KARNATAKA,BELAGAVI CITY,15.071608333333332,75.61810416666667
KARNATAKA,BELAGAVI DISTRICT,15.233207,75.29094450000001
KARNATAKA,BELGAUM,15.842483067567565,74.50021424324325
KARNATAKA,BELLARY,15.1154885,76.94456163235293
KARNATAKA,BENGALURU CITY,15.190959999999999,75.866533
KARNATAKA,BENGALURU DISTRICT,15.277261999999999,75.4979846
KARNATAKA,BIDAR,15.365536421686748,75.74397526506024
KARNATAKA,BIJAPUR,15.334942615384614,75.65608427692308
KARNATAKA,CBPURA,15.27637059375,75.78208659375
KARNATAKA,CHAMARAJNAGAR,15.29425526388889,75.69218580555555
KARNATAKA,CHICKMAGALUR,15.286104810126583,75.73943688607595
KARNATAKA,CHIKKABALLAPURA,15.330952166666668,75.46324299999999
KARNATAKA,CHIKKAMAGALURU,15.331883166666666,75.75814283333334
KARNATAKA,CHITRADURGA,21.16619765277778,81.28077320833333
KARNATAKA,DAKSHIN KANNADA,15.326218712328766,75.72591326027397
KARNATAKA,DAKSHINA KANNADA,15.073551666666667,75.75948983333333
KARNATAKA,DAVANAGERE,15.286888999999999,75.7145739
KARNATAKA,DHARWAD,15.4348474,75.6070318
KARNATAKA,DHARWAD COMMR.,15.311317121621624,75.67548608108108
KARNATAKA,DHARWAD RURAL,15.368002071428572,75.77558383928572
KARNATAKA,GADAG,15.347938529411765,75.73722238235294
KARNATAKA,GULBARGA,17.36669865671642,76.82746656716418
KARNATAKA,HASSAN,15.385886138888887,75.77802419444444
KARNATAKA,HAVERI,15.276932693548387,75.66487043548388
KARNATAKA,HUBBALLI DHARWAD CITY,15.186144,75.77918233333334
KARNATAKA,K.G.F.,15.342038536231883,75.75405024637682
KARNATAKA,K.RAILWAYS,15.243827249999999,75.985511
KARNATAKA,KALABURGI,15.384837333333332,75.68379666666667
KARNATAKA,KODAGU,15.348740243589745,75.76021739743591
KARNATAKA,KOLAR,15.288654319444444,75.72345184722222
KARNATAKA,KOPPAL,15.35480956060606,75.69894183333334
KARNATAKA,MANDYA,15.32727997260274,75.7691584520548
KARNATAKA,MANGALORE CITY,12.937540055555555,74.89205361111111
KARNATAKA,MANGALURU CITY,15.147171166666666,75.882944
KARNATAKA,MYSORE COMMR.,12.299453695652174,76.64468143478261
KARNATAKA,MYSORE RURAL,12.302823727272727,76.62500171212122
KARNATAKA,MYSURU CITY,15.280685666666665,75.65989549999999
KARNATAKA,MYSURU DISTRICT,15.309706,75.55518116666667
KARNATAKA,RAICHUR,15.361124607594936,75.71214362025316
KARNATAKA,RAILWAYS,15.28272327586207,75.66962744827586
KARNATAKA,RAMANAGAR,15.295730266666668,75.70949983333334
KARNATAKA,RAMANAGARA,15.4130638,75.907836
KARNATAKA,SHIMOGA,13.914419219512194,75.58891385365854
KARNATAKA,TOTAL,15.278649328947369,75.69311136842106
KARNATAKA,TOTAL DISTRICT(S),15.087631666666667,75.82240216666666
KARNATAKA,TUMAKURU,15.138114833333333,75.765328
KARNATAKA,TUMKUR,15.315872681818181,75.67185857575758
KARNATAKA,UDUPI,15.33616171830986,75.65092304225352
KARNATAKA,UTTAR KANNADA,15.283781126760562,75.71864425352113
KARNATAKA,UTTARA KANNADA,15.1845934,75.5684158
KARNATAKA,VIJAYAPURA,15.359615600000001,75.678009
KARNATAKA,YADGIRI,15.360045083333333,75.90281920833333
KARNATAKA,ZZ TOTAL,15.293260666666667,75.82558216666666
KERALA,ALAPUZHA,10.890996049382716,76.3077967654321
KERALA,CBCID,10.8560534,76.40628960000001
KERALA,CRIME BRANCH,10.95947175,76.11966975
KERALA,ERNAKULAM,9.99760825,76.26240775000001
KERALA,ERNAKULAM COMMR.,9.995860015151516,76.29425686363636
KERALA,ERNAKULAM RURAL,9.955554044776118,76.2878643880597
KERALA,IDUKKI,10.86402673611111,76.29806956944444
KERALA,KANNUR,11.876613780821918,75.36991632876712
KERALA,KASARGOD,10.813794442857143,76.20730367142858
KERALA,KOLLAM,8.857652982758621,76.61143313793103
KERALA,KOLLAM COMMR.,8.887884708333333,76.599961875
KERALA,KOLLAM RURAL,8.86679452173913,76.61366639130435
KERALA,KOTTAYAM,10.852549051948053,76.25297992207793
KERALA,KOZHIKODE,11.257399272727271,75.76166936363637
KERALA,KOZHIKODE COMMR.,11.279356632352942,75.77743938235294
KERALA,KOZHIKODE RURAL,11.26152272463768,75.78048008695652
KERALA,MALAPPURAM,11.058642116883117,76.07695181818183
KERALA,PALAKKAD,10.800085329268292,76.62988003658536
KERALA,PATHANAMTHITTA,10.781517375,76.24687230555556
KERALA,RAILWAYS,10.844686214285714,76.12812957142856
KERALA,THRISSUR,10.549899745762712,76.22780218644068
KERALA,THRISSUR COMMR.,10.52878385,76.2459444
KERALA,THRISSUR RURAL,10.52637625,76.22003687499999
KERALA,TOTAL,10.915302791666667,76.24428923611111
KERALA,TOTAL DISTRICT(S),10.947648666666666,76.174673
KERALA,TRIVANDRUM,10.856447666666668,76.37647791666667
KERALA,TRIVANDRUM COMMR.,10.870890544117646,76.36768764705883
KERALA,TRIVANDRUM RURAL,10.916169708333333,76.24188265277778
KERALA,WAYANADU,10.85403646835443,76.32150962025317
KERALA,ZZ TOTAL,10.907069833333333,76.05723499999999
LAKSHADWEEP,LAKSHADWEEP,20.613915666666667,78.95627547619048
LAKSHADWEEP,TOTAL,20.5642350625,78.7124245625
LAKSHADWEEP,TOTAL DISTRICT(S),20.48999866666667,78.98253233333332
LAKSHADWEEP,ZZ TOTAL,21.291078499999998,79.031484
MADHYA PRADESH,AGAR,18.478644083333332,79.1048125
MADHYA PRADESH,ALIRAJPUR,22.974393636363637,78.67515387878787
MADHYA PRADESH,ANUPPUR,22.978009070422537,78.62695145070423
MADHYA PRADESH,ASHOK NAGAR,22.935821333333333,78.61853216666667
MADHYA PRADESH,BALAGHAT,22.999037952380952,78.63307172619048
MADHYA PRADESH,BARWANI,23.00041938095238,78.62059649999999
MADHYA PRADESH,BETUL,23.00655030952381,78.6392271547619
MADHYA PRADESH,BHIND,22.96766391358025,78.63028272839506
MADHYA PRADESH,BHOPAL,23.24609869767442,77.40446934883721
MADHYA PRADESH,BHOPAL RAILWAY,23.1809314,77.47055040000001
MADHYA PRADESH,BHOPAL RLY.,23.257342590163933,77.41892575409837
MADHYA PRADESH,BURHANPUR,22.988268279411763,78.6920895
MADHYA PRADESH,CHHATARPUR,22.95771012345679,78.59207529629629
MADHYA PRADESH,CHHINDWARA,22.95204732142857,78.61800370238095
MADHYA PRADESH,DAMOH,22.915436842857144,78.60434112857143
MADHYA PRADESH,DATIA,22.9537574,78.5782704
MADHYA PRADESH,DATIYA,22.954691138461538,78.64035852307691
MADHYA PRADESH,DEWAS,23.004925976190478,78.62512997619048
MADHYA PRADESH,DHAR,31.32157875,75.55641111904762
MADHYA PRADESH,DINDORI,22.92346059493671,78.66193170886075
MADHYA PRADESH,GUNA,22.92608115116279,78.68650005813953
MADHYA PRADESH,GWALIOR,26.196930678571427,78.19965357142857
MADHYA PRADESH,HARDA,22.9520087625,78.632467475
MADHYA PRADESH,HOSHANGABAD,22.987845488095235,78.61401441666666
MADHYA PRADESH,INDORE,22.69359513953488,75.8669978255814
MADHYA PRADESH,INDORE RAILWAY,22.804295333333332,76.026656
MADHYA PRADESH,INDORE RLY.,22.706658463414634,75.88472631707317
MADHYA PRADESH,JABALPUR,23.20104280232558,79.99223795348837
MADHYA PRADESH,JABALPUR RAILWAY,23.235594,79.987233
MADHYA PRADESH,JABALPUR RLY.,23.191069177777777,79.98939186666667
MADHYA PRADESH,JHABUA,22.95279334285714,78.62825888571429
MADHYA PRADESH,KATNI,22.997151357142858,78.6472554642857
MADHYA PRADESH,KHANDWA,22.96212809411765,78.62755764705882
MADHYA PRADESH,KHARGON,22.955966371794872,78.71251953846154
MADHYA PRADESH,KHARGONE,22.9606812,78.6303402
MADHYA PRADESH,MANDLA,22.940003590361446,78.64802497590362
MADHYA PRADESH,MANDSAUR,22.986837701149426,78.71488357471264
MADHYA PRADESH,MORENA,26.477726722891568,77.97191154216868
MADHYA PRADESH,NARSINGHPUR,22.959270095238097,78.6406594642857
MADHYA PRADESH,NEEMUCH,23.02786958333333,78.67818601190477
MADHYA PRADESH,PANNA,22.927560545454547,78.64360701298702
MADHYA PRADESH,RAISEN,23.033064772151896,78.65902220253165
MADHYA PRADESH,RAJGARH,22.98421319047619,78.66200245238095
MADHYA PRADESH,RATLAM,23.32318549411765,75.03336051764705
MADHYA PRADESH,REWA,24.529877965116277,81.31505824418605
MADHYA PRADESH,SAGAR,23.864779807228917,78.73003961445784
MADHYA PRADESH,SATNA,24.579458499999998,80.86371133333334
MADHYA PRADESH,SEHORE,23.102458833333333,78.46529483333335
MADHYA PRADESH,SEONI,22.99911523809524,78.66048261904761
MADHYA PRADESH,SHAHDOL,22.974280843373492,78.70841080722892
MADHYA PRADESH,SHAJAPUR,22.97262838554217,78.69444227710844
MADHYA PRADESH,SHEOPUR,22.961373135135133,78.71682164864865
MADHYA PRADESH,SHIVPURI,22.986131112499997,78.6501571625
MADHYA PRADESH,SIDHI,22.984715452380954,78.61029208333333
MADHYA PRADESH,SIHORE,23.01836759493671,78.68935744303798
MADHYA PRADESH,SINGRAULI,23.019889857142857,78.65859388095238
MADHYA PRADESH,TIKAMGARH,22.981188047058826,78.62316175294117
MADHYA PRADESH,TOTAL,23.02597638961039,78.68670235064936
MADHYA PRADESH,TOTAL DISTRICT(S),22.954819166666667,78.8487095
MADHYA PRADESH,UJJAIN,23.16956811764706,75.76825638823529
MADHYA PRADESH,UMARIA,22.844328666666666,78.71242266666667
MADHYA PRADESH,UMARIYA,22.96920101388889,78.65322630555555
MADHYA PRADESH,VIDISHA,22.98684636904762,78.63647503571428
MADHYA PRADESH,ZZ TOTAL,22.961927142857142,78.83860971428571
MAHARASHTRA,AHMEDNAGAR,19.103898438356165,74.73445354794521
MAHARASHTRA,AKOLA,19.738029702380953,75.7442865952381
MAHARASHTRA,AMRAVATI COMMR.,20.949042493975902,77.77738254216868
MAHARASHTRA,AMRAVATI RURAL,20.918863511904764,77.79737064285715
MAHARASHTRA,AURANGABAD COMMR.,19.840624035714285,75.34008467857143
MAHARASHTRA,AURANGABAD RURAL,19.889481904761904,75.326644
MAHARASHTRA,BEED,19.693508666666666,75.67096161904763
MAHARASHTRA,BHANDARA,19.789243402439027,75.69749584146341
MAHARASHTRA,BULDHANA,19.782009857142857,75.72003941666667
MAHARASHTRA,CHANDRAPUR,19.790930857142857,75.7136335952381
MAHARASHTRA,DHULE,19.777383154761907,75.71125054761904
MAHARASHTRA,GADCHIROLI,19.75174972368421,75.6690737236842
MAHARASHTRA,GONDIA,19.728037843373492,75.73172524096385
MAHARASHTRA,HINGOLI,19.761645207317073,75.69373384146341
MAHARASHTRA,JALGAON,19.721018642857143,75.65935730952381
MAHARASHTRA,JALNA,19.79623726190476,75.64369875
MAHARASHTRA,KOLHAPUR,16.74931689285714,74.23511020238095
MAHARASHTRA,LATUR,19.77810258974359,75.72568807692308
MAHARASHTRA,MUMBAI,19.0873384,72.8931622
MAHARASHTRA,MUMBAI COMMR.,19.07215921818182,72.86898778181818
MAHARASHTRA,MUMBAI RAILWAY,19.06708825,72.93677425
MAHARASHTRA,MUMBAI RLY.,19.038979604166666,72.86864339583333
MAHARASHTRA,NAGPUR COMMR.,21.150914130952383,79.09239846428571
MAHARASHTRA,NAGPUR RAILWAY,21.054480333333334,79.04687
MAHARASHTRA,NAGPUR RLY.,21.136674040816327,79.06726675510204
MAHARASHTRA,NAGPUR RURAL,21.167058785714286,79.09261575
MAHARASHTRA,NANDED,19.774933192771083,75.7160544939759
MAHARASHTRA,NANDURBAR,19.7666974375,75.752647025
MAHARASHTRA,NASIK COMMR.,19.81159644047619,75.69375098809523
MAHARASHTRA,NASIK RURAL,19.70387913095238,75.70426204761904
MAHARASHTRA,NAVI MUMBAI,19.059835309523812,72.86061740476191
MAHARASHTRA,OSMANABAD,19.67463934939759,75.70301922891566
MAHARASHTRA,PALGHAR,19.7856955,75.81582916666666
MAHARASHTRA,PARBHANI,19.790403666666666,75.71550375
MAHARASHTRA,PUNE COMMR.,18.529487523809525,73.8569035
MAHARASHTRA,PUNE RAILWAY,18.48807975,73.86760425
MAHARASHTRA,PUNE RLY.,18.505492428571426,73.87780982142856
MAHARASHTRA,PUNE RURAL,18.506305773809522,73.85624005952381
MAHARASHTRA,RAIGAD,19.788894792682925,75.76195562195122
MAHARASHTRA,RATNAGIRI,19.78918835526316,75.68244734210526
MAHARASHTRA,SANGLI,19.691022238095236,75.73771272619048
MAHARASHTRA,SATARA,19.82037568292683,75.67009541463415
MAHARASHTRA,SINDHUDURG,21.185992826666666,81.28454966666666
MAHARASHTRA,SOLAPUR COMMR.,17.685445275,75.8994050625
MAHARASHTRA,SOLAPUR RURAL,17.681030075000002,75.87075505
MAHARASHTRA,THANE COMMR.,19.210594845238095,72.9629623452381
MAHARASHTRA,THANE RURAL,19.203682759036145,72.96124183132531
MAHARASHTRA,TOTAL,19.728038783783784,75.74418595945946
MAHARASHTRA,TOTAL DISTRICT(S),19.700361285714287,75.74809742857143
MAHARASHTRA,WARDHA,19.79008281707317,75.75296613414635
MAHARASHTRA,WASHIM,19.712871321428572,75.68610560714285
MAHARASHTRA,YAVATMAL,19.667738261904763,75.680193
MAHARASHTRA,ZZ TOTAL,19.690858666666667,75.68228933333333
MANIPUR,BISHNUPUR,20.583093923076923,78.97318767307692
MANIPUR,CHANDEL,20.707627916666667,79.063628
MANIPUR,CHURACHANDPUR,20.711821296296293,78.96313411111112
MANIPUR,IMPHAL EAST,20.64719161111111,79.01356125000001
MANIPUR,IMPHAL WEST,20.652391333333334,78.921289
MANIPUR,IMPHAL(EAST),20.519364,79.04673805882352
MANIPUR,IMPHAL(WEST),20.574788947368422,78.80040284210527
MANIPUR,SENAPATI,20.530373411764707,78.93435035294117
MANIPUR,TAMENGLONG,20.76836,78.97315514285715
MANIPUR,THOUBAL,20.548619105263157,78.99656724561403
MANIPUR,TOTAL,20.528980673076923,78.9548403846154
MANIPUR,TOTAL DISTRICT(S),20.4261628,78.9232304
MANIPUR,UKHRUL,20.68813794117647,79.12102017647058
MANIPUR,ZZ TOTAL,20.5327715,79.37250625
MEGHALAYA,GARO HILLS EAST,20.692147031250002,78.95987521875
MEGHALAYA,GARO HILLS NORTH,20.937699714285714,78.78938771428571
MEGHALAYA,GARO HILLS SOUTH,20.394149281249998,79.019701625
MEGHALAYA,GARO HILLS SOUTH W.,20.841104666666666,79.092438
MEGHALAYA,GARO HILLS SOUTH WEST,20.9717456,79.3712448
MEGHALAYA,GARO HILLS WEST,20.548563056603776,79.12023705660378
MEGHALAYA,JAINTIA HILLS,20.724739666666668,79.06884830303031
MEGHALAYA,JAINTIA HILLS EAST,20.9873094,78.3433688
MEGHALAYA,JAINTIA HILLS WEST,20.519872,79.212019375
MEGHALAYA,KHASI HILLS EAST,20.60214432307692,78.89151059999999
MEGHALAYA,KHASI HILLS SOUTH W.,20.17383425,79.4180335
MEGHALAYA,KHASI HILLS SOUTH WEST,21.206250666666666,79.26764033333333
MEGHALAYA,KHASI HILLS WEST,20.572304580645163,78.88503887096775
MEGHALAYA,RI-BHOI,20.698514956521738,78.9574692173913
MEGHALAYA,TOTAL,20.491891049180325,79.01926975409836
MEGHALAYA,TOTAL DISTRICT(S),20.438956,78.97148916666667
MEGHALAYA,ZZ TOTAL,20.659189599999998,79.100913
MIZORAM,AIZAWL,20.63924418181818,79.00074722727273
MIZORAM,CHAMPHAI,20.6603426,78.9930552
MIZORAM,KOLASIB,20.654683588235294,78.86025773529411
MIZORAM,LAWNGTLAI,20.631842925925927,78.90849807407409
MIZORAM,LUNGLEI,20.683295172413793,78.96605572413793
MIZORAM,MAMIT,20.612882777777777,79.13324874074075
MIZORAM,SAIHA,20.680049161290324,78.88382600000001
MIZORAM,SERCHHIP,20.588572199999998,79.12732836666667
MIZORAM,TOTAL,20.805308955555557,78.98055242222222
MIZORAM,TOTAL DISTRICT(S),20.7949768,78.9640822
MIZORAM,ZZ TOTAL,21.02090975,79.58795725
NAGALAND,DIMAPUR,20.6049926,79.07433334000001
NAGALAND,KIPHIRE,20.6987356,79.0432644
NAGALAND,KOHIMA,20.647007440000003,78.96036276
NAGALAND,LONGLENG,21.44959833333333,78.82343533333334
NAGALAND,MOKOKCHUNG,20.57175022222222,78.97240166666667
NAGALAND,MON,20.4693746875,79.087312625
NAGALAND,PEREN,20.264075454545456,79.03001290909091
NAGALAND,PHEK,20.537238227272727,78.72245363636364
NAGALAND,TOTAL,20.566694446808512,78.88998763829788
NAGALAND,TOTAL DISTRICT(S),20.6024874,79.18279340000001
NAGALAND,TUENSANG,20.5769645,79.02106392857142
NAGALAND,WOKHA,20.5723168,78.7136416
NAGALAND,ZUNHEBOTO,20.508863357142854,78.45503121428571
NAGALAND,ZZ TOTAL,20.656238333333334,79.4070825
ODISHA,ANGUL,20.939868721518987,85.17218592405064
ODISHA,BALASORE,21.495782833333333,86.92520641666667
ODISHA,BARAGARH,21.023946891566265,85.08653945783132
ODISHA,BERHAMPUR,19.30551906097561,84.80062168292683
ODISHA,BHADRAK,20.92824555952381,85.11593554761905
ODISHA,BOLANGIR,20.95970565060241,85.09067395180723
ODISHA,BOUDH,21.016352308641974,85.07092718518518
ODISHA,CUTTACK,20.456907535714286,85.89539471428571
ODISHA,DCP BBSR,20.918173047619046,85.11338647619047
ODISHA,DCP CTC,20.862795512195124,85.11615841463414
ODISHA,DEOGARH,20.968048912500002,85.1015997625
ODISHA,DHENKANAL,20.981866964285715,85.0719629404762
ODISHA,GAJAPATI,20.949852088607596,85.12821063291139
ODISHA,GANJAM,21.060497341463417,85.10924958536586
ODISHA,JAGATSINGHPUR,20.93338985185185,85.07334214814816
ODISHA,JAJPUR,20.979287722891566,85.12436216867471
ODISHA,JHARSUGUDA,21.001333600000002,85.1177064
ODISHA,KALAHANDI,20.945700590361444,85.06321727710844
ODISHA,KANDHAMAL,20.92819983333333,85.08776796428572
ODISHA,KENDRAPARA,20.960945379746835,85.0528435443038
ODISHA,KEONJHAR,20.892041619047617,85.09211992857142
ODISHA,KHURDA,21.04676138554217,85.06113563855422
ODISHA,KORAPUT,18.834373550000002,82.7334124625
ODISHA,MALKANGIR,20.945223180555555,85.09687745833334
ODISHA,MALKANGIRI,21.193682499999998,85.2802815
ODISHA,MAYURBHANJ,20.970964275,85.0912471875
ODISHA,NABARANGPUR,20.951838,85.0228865
ODISHA,NAYAGARH,20.97608794047619,85.08927466666667
ODISHA,NOWRANGPUR,20.92142409722222,85.08820858333334
ODISHA,NUAPADA,20.9595651,85.121344875
ODISHA,PURI,20.99916301265823,85.09694421518988
ODISHA,RAYAGADA,20.941161525641025,85.06164257692308
ODISHA,ROURKELA,20.9151306626506,85.07326289156627
ODISHA,SAMBALPUR,21.4734805625,83.9987724375
ODISHA,SONEPUR,20.883242316455696,85.09172675949367
ODISHA,SRP (CUTTACK),20.53037375,85.963458
ODISHA,SRP (ROURKELA),21.1209065,84.93064825
ODISHA,SRP(CUTTACK),20.437367585365852,85.9026373902439
ODISHA,SRP(ROURKELA),20.95023275,85.1036941875
ODISHA,SUNDARGARH,20.957065722891567,85.06015710843374
ODISHA,TOTAL,20.916241120000002,85.12690805333332
ODISHA,TOTAL DISTRICT(S),20.899032833333333,85.159353
ODISHA,ZZ TOTAL,20.953319500000003,84.99634933333333
PUDUCHERRY,KARAIKAL,20.522014731707316,78.92531034146342
PUDUCHERRY,PONDICHERRY,20.61626376190476,78.82779009523809
PUDUCHERRY,PUDUCHERRY,20.575429487179488,78.94356028205128
PUDUCHERRY,TOTAL,20.685159757142856,79.05511957142858
PUDUCHERRY,TOTAL DISTRICT(S),20.692718,78.90752583333334
PUDUCHERRY,ZZ TOTAL,20.32441083333333,78.94895083333334
PUNJAB,AMRITSAR,31.638331773584905,74.86023581132075
PUNJAB,AMRITSAR RURAL,31.62249733333333,74.89285307692307
PUNJAB,BARNALA,31.073054573529408,75.34930150000001
PUNJAB,BATALA,31.21846605714286,75.36265384285714
PUNJAB,BATHINDA,30.2156652,74.9155576
PUNJAB,BHATINDA,31.192826613333335,75.29823510666667
PUNJAB,CP AMRITSAR,31.649607344827587,74.85433310344828
PUNJAB,CP JALANDHAR,31.307445366666666,75.60242476666667
PUNJAB,CP LUDHIANA,30.9584665,75.86215383333334
PUNJAB,FARIDKOT,31.119135712328767,75.32266330136986
PUNJAB,FATEHGARH SAHIB,31.12776353846154,75.36359628205129
PUNJAB,FAZILKA,31.19196971428571,75.29357795238096
PUNJAB,FEROZEPUR,31.12554564,75.26858124
PUNJAB,FEROZPUR,31.091624333333332,75.35022257777779
PUNJAB,G. R. P.,31.067469,75.507705
PUNJAB,G.R.P,31.190033896551725,75.24279151724139
PUNJAB,GURDASPUR,31.17855226388889,75.35157451388889
PUNJAB,HOSHIARPUR,31.13056285897436,75.31603907692308
PUNJAB,JAGRAON,27.156052225000003,78.054404375
PUNJAB,JALANDHAR,31.29876662962963,75.58284472222222
PUNJAB,JALANDHAR RURAL,31.335557478260867,75.57715991304347
PUNJAB,KAPURTHALA,31.12562566197183,75.29253708450705
PUNJAB,KHANNA,31.1197192238806,75.35243659701493
PUNJAB,LUDHIANA,30.894146916666667,75.87156251666667
PUNJAB,LUDHIANA RURAL,30.864736545454544,75.82895766666667
PUNJAB,MAJITHA,31.138999875,75.3095789375
PUNJAB,MANSA,31.115858783783786,75.38127497297297
PUNJAB,MOGA,13.94880183783784,75.55852808108108
PUNJAB,MUKTSAR,31.153365716216218,75.35435712162162
PUNJAB,NAWAN SHAHR,31.178224184210528,75.3807169736842
PUNJAB,PATHANKOT,31.20648547368421,75.30254157894737
PUNJAB,PATIALA,30.34172824675325,76.39608263636363
PUNJAB,ROPAR,31.135256787499998,75.32808285
PUNJAB,SANGRUR,31.108856370370372,75.30995269135803
PUNJAB,SAS NAGAR,31.3691842,75.53541799999999
PUNJAB,SAS NGR,31.10315105263158,75.36236847368421
PUNJAB,SBS NAGAR,31.20228505263158,75.32019952631579
PUNJAB,TARN TARAN,31.142917408450703,75.30437930985916
PUNJAB,TOTAL,31.195329013698633,75.30876039726027
PUNJAB,TOTAL DISTRICT(S),31.186372000000002,75.32883333333332
PUNJAB,ZZ TOTAL,31.153700833333332,75.34037766666667
RAJASTHAN,AJMER,26.469014039999998,74.65949184
RAJASTHAN,ALWAR,27.570368194444445,76.64816309722222
RAJASTHAN,BANSWARA,26.98023509876543,74.18880555555555
RAJASTHAN,BARAN,27.0762784875,74.2531924875
RAJASTHAN,BARMER,27.030937142857145,74.2235144
RAJASTHAN,BHARATPUR,27.21238495774648,77.44778004225353
RAJASTHAN,BHILWARA,27.048795613333333,74.18352678666666
RAJASTHAN,BIKANER,28.016057114285715,73.32812227142857
RAJASTHAN,BUNDI,27.041895405405405,74.1591390810811
RAJASTHAN,CHITTORGARH,27.006519975609756,74.23457052439024
RAJASTHAN,CHURU,27.02820979166667,74.23391230555555
RAJASTHAN,DAUSA,27.087631914285716,74.24816287142858
RAJASTHAN,DHOLPUR,27.02419215714286,74.19276175714285
RAJASTHAN,DUNGARPUR,27.0510815,74.20021883333334
RAJASTHAN,G.R.P.,27.035776393939393,74.26130933333333
RAJASTHAN,G.R.P. AJMER,26.2994345,74.72477649999999
RAJASTHAN,G.R.P. JODHPUR,26.310769000000004,72.96775233333334
RAJASTHAN,G.R.P.AJMER,26.450273882352942,74.65290270588235
RAJASTHAN,G.R.P.JODHPUR,26.259399,73.00168222222221
RAJASTHAN,GANGANAGAR,27.059086743902437,74.24083778048781
RAJASTHAN,HANUMANGARH,27.02111049333333,74.25340316
RAJASTHAN,JAIPUR,26.91356967857143,75.76230353571428
RAJASTHAN,JAIPUR EAST,26.887216,75.76452391489362
RAJASTHAN,JAIPUR NORTH,26.891288266666667,75.78743571111112
RAJASTHAN,JAIPUR RURAL,26.91482,75.78175196000001
RAJASTHAN,JAIPUR SOUTH,26.877721555555556,75.78064673333334
RAJASTHAN,JAIPUR WEST,26.89706289473684,75.79303399999999
RAJASTHAN,JAISALMER,27.003931309859155,74.18470764788732
RAJASTHAN,JALORE,27.010690071428574,74.16905481428572
RAJASTHAN,JHALAWAR,27.001612759036146,74.22679181927711
RAJASTHAN,JHUNJHUNU,27.02310644927536,74.19493157971014
RAJASTHAN,JODHPUR,26.23654493548387,73.02411619354838
RAJASTHAN,JODHPUR CITY,26.23408294444444,73.01066075
RAJASTHAN,JODHPUR EAST,26.2153400625,72.998929125
RAJASTHAN,JODHPUR RURAL,26.253602422222226,73.02958542222223
RAJASTHAN,JODHPUR WEST,26.204648285714285,72.94696535714286
RAJASTHAN,KARAULI,27.086921271428572,74.19067281428572
RAJASTHAN,KOTA,25.22098636666667,75.85913493333334
RAJASTHAN,KOTA CITY,25.197817673469388,75.84882567346939
RAJASTHAN,KOTA RURAL,25.181403531914892,75.84436006382978
RAJASTHAN,NAGAUR,27.004497685714284,74.24122787142858
RAJASTHAN,PALI,27.046410807692308,74.16092112820513
RAJASTHAN,PRATAPGARH,27.065454,74.14730702857143
RAJASTHAN,RAJSAMAND,26.99289035064935,74.22931988311689
RAJASTHAN,SAWAI MADHOPUR,27.037078955882354,74.1946034117647
RAJASTHAN,SIKAR,27.013259385714285,74.20920557142858
RAJASTHAN,SIROHI,26.999850826666666,74.25712636
RAJASTHAN,TONK,27.017139761904758,74.22538679761904
RAJASTHAN,TOTAL,27.056769855263155,74.20620956578948
RAJASTHAN,TOTAL DISTRICT(S),27.026039333333333,74.33530583333334
RAJASTHAN,UDAIPUR,24.583552392405064,73.71284455696203
RAJASTHAN,ZZ TOTAL,27.113473714285714,74.31895342857142
SIKKIM,EAST,17.359652981132076,81.96165271698112
SIKKIM,NORTH,28.745321214285713,77.09203464285714
SIKKIM,SOUTH,28.52343518367347,77.20038608163266
SIKKIM,TOTAL,20.598802250000002,78.92639389583333
SIKKIM,TOTAL DISTRICT(S),20.020850799999998,78.7777448
SIKKIM,WEST,28.655351555555555,77.0534994
SIKKIM,ZZ TOTAL,20.47431575,79.093593
TAMIL NADU,ARIYALUR,11.154162615384616,78.683739
TAMIL NADU,CHENGAI,11.228878625,78.722886375
TAMIL NADU,CHENNAI,13.089679914634148,80.26056692682927
TAMIL NADU,CHENNAI RLY.,13.068263371428571,80.32081262857143
TAMIL NADU,CHENNAISUBURBAN,13.058796277777779,80.27031688888889
TAMIL NADU,COIMBATORE,10.99613125,76.95903275
TAMIL NADU,COIMBATORE CITY,10.8556655,76.9879445
TAMIL NADU,COIMBATORE RURAL,11.00522216,76.93946609333334
TAMIL NADU,COIMBATORE URBAN,11.035631636363636,76.97036712987013
TAMIL NADU,CUDDALORE,11.104281243589742,78.70986496153847
TAMIL NADU,DHARMAPURI,11.138441625,78.676756075
TAMIL NADU,DINDIGUL,11.140763303797469,78.62280343037975
TAMIL NADU,ERODE,11.351514628205129,77.71982787179488
TAMIL NADU,KANCHIPURAM,11.131545234567902,78.59648122222222
TAMIL NADU,KANYAKUMARI,11.109840367088607,78.73212427848101
TAMIL NADU,KARUR,11.1604868125,78.6252092125
